Year,State/UT,Sector,CO₂ Emissions (Million Tonnes),CH₄ Emissions (Million Tonnes CO₂e),N₂O Emissions (Million Tonnes CO₂e),Energy Consumption (TWh),Electricity Generation (TWh),Fossil Fuel Consumption (MTOE),Vehicle Count (Million Units),Industrial Output (GDP Contribution in ₹ Cr),Agricultural Land Usage (Million Hectares),Deforestation Rate (sq. km per year),Waste Generation (Million Tonnes),Renewable Energy Share (%),Carbon Footprint (Million Tonnes CO₂e),Energy Emissions (Million Tonnes CO₂e),Transport Emissions (Million Tonnes CO₂e),Industrial Emissions (Million Tonnes CO₂e),Deforestation Emissions (Million Tonnes CO₂e),Waste Emissions (Million Tonnes CO₂e),Total Sector Emissions (Million Tonnes CO₂e)
2022,Odisha,Energy,266.27,39.3,4.99,332.04,363.44,215.16,3.11,90354.04,37.24,87.14,93.4,16.49,2689.02,0.29883600000000005,7.153,677.754,0.043570000000000005,523.0400000000001,1208.289406
2022,Manipur,Energy,290.59,33.48,19.39,11.02,197.8,170.72,31.55,49678.8,15.89,27.61,88.6,29.0,6366.38,0.009918,72.565,537.768,0.013805,496.15999999999997,1106.5167230000002
2023,Goa,Transport,148.11,12.45,7.05,253.42,181.28,68.23,39.06,11474.47,37.89,173.17,8.79,79.67,2364.96,0.228078,89.838,214.9245,0.086585,49.224000000000004,354.301163
2004,Meghalaya,Waste,495.73,26.47,18.65,139.3,60.72,116.5,15.87,25468.58,47.57,97.86,54.65,31.38,6179.139999999999,0.12537,36.501,366.97499999999997,0.04893,306.03999999999996,709.6903
2002,Haryana,Energy,174.46,2.94,11.99,457.98,392.34,141.15,11.18,53560.55,29.84,28.01,35.52,63.19,3434.13,0.41218200000000005,25.714,444.6225,0.014005000000000002,198.91200000000003,669.6746870000001
2011,Meghalaya,Industry,113.02,19.29,0.18,364.16,74.78,75.16,32.04,39508.1,13.28,37.63,17.23,32.14,700.84,0.32774400000000004,73.692,236.754,0.018815000000000002,96.488,407.280559
2007,Nagaland,Agriculture,63.97,9.12,6.29,307.75,195.18,235.06,17.7,33439.42,30.16,14.44,54.2,39.92,1986.1799999999998,0.276975,40.709999999999994,740.439,0.00722,303.52000000000004,1084.953195
2021,Punjab,Waste,195.47,1.6,0.53,49.08,72.68,28.05,45.3,30977.44,15.86,128.84,4.26,62.02,380.72,0.044171999999999996,104.18999999999998,88.3575,0.06442,23.855999999999998,216.512092
2002,Meghalaya,Transport,349.38,18.18,7.69,465.67,142.61,208.53,38.36,24182.67,9.3,72.63,30.49,44.59,2896.27,0.419103,88.228,656.8695,0.036315,170.744,916.296918
2000,Karnataka,Waste,123.39,36.44,18.66,76.38,354.18,107.18,23.11,54254.91,39.84,193.28,52.29,38.35,6088.61,0.06874200000000001,53.15299999999999,337.617,0.09664,292.824,683.759382
2002,Gujarat,Transport,387.08,46.09,15.6,228.12,259.11,236.43,48.78,69134.16,33.48,107.69,98.09,11.83,5811.6,0.20530800000000002,112.19399999999999,744.7545,0.053845,549.3040000000001,1406.511653
2004,Mizoram,Agriculture,76.35,33.28,12.44,342.12,8.89,133.6,17.29,69418.27,42.65,49.09,51.79,79.92,4304.79,0.307908,39.766999999999996,420.84,0.024545,290.024,750.963453
2014,Mizoram,Industry,225.83,20.4,10.82,249.91,386.87,182.7,22.29,5422.78,43.73,117.78,31.2,15.77,3664.33,0.224919,51.266999999999996,575.505,0.058890000000000005,174.72,801.775809
2013,Kerala,Energy,354.16,49.98,7.51,441.82,314.64,183.89,32.48,3667.89,18.48,195.34,55.28,36.6,3743.75,0.397638,74.704,579.2534999999999,0.09767,309.56800000000004,964.020808
2002,Madhya Pradesh,Waste,76.3,14.51,4.31,418.49,399.03,174.8,25.65,9636.2,6.51,4.63,4.98,50.35,1624.7299999999998,0.376641,58.99499999999999,550.62,0.002315,27.888,637.881956
2000,Jharkhand,Transport,302.94,9.76,1.34,72.01,306.33,13.29,17.28,2756.64,24.1,33.97,81.68,5.14,931.32,0.06480900000000002,39.744,41.863499999999995,0.016985,457.4080000000001,539.097294
2004,Gujarat,Agriculture,401.49,23.45,3.88,310.73,307.12,155.92,20.95,44600.63,18.37,185.63,90.19,15.75,2086.29,0.27965700000000004,48.184999999999995,491.14799999999997,0.092815,505.064,1044.769472
2022,Maharashtra,Energy,301.82,25.49,7.1,30.84,281.25,223.81,43.2,6313.45,32.03,4.91,4.03,64.33,2897.04,0.027756,99.36,705.0015,0.002455,22.568,826.959711
2013,Tamil Nadu,Agriculture,260.62,18.06,10.45,361.69,172.18,211.03,9.99,44127.49,42.31,192.67,20.76,51.92,3535.55,0.325521,22.977,664.7445,0.09633499999999999,116.256,804.3993559999999
2006,Andhra Pradesh,Industry,420.77,34.93,4.17,369.33,129.4,228.82,15.95,34353.22,30.97,125.56,3.65,33.09,2503.8599999999997,0.332397,36.684999999999995,720.7829999999999,0.06278,20.439999999999998,778.3031769999998
2008,Mizoram,Energy,492.86,9.6,19.49,175.52,212.45,111.65,10.01,6802.32,1.53,46.33,90.13,49.4,5926.509999999999,0.15796800000000003,23.022999999999996,351.6975,0.023164999999999998,504.728,879.629633
2014,Bihar,Energy,98.84,25.76,1.63,394.36,75.4,114.2,25.66,9389.1,30.57,17.94,1.93,36.04,1252.0700000000002,0.354924,59.017999999999994,359.73,0.00897,10.808,429.919894
2014,Rajasthan,Energy,348.76,25.26,1.99,328.09,290.36,202.24,8.13,77436.69,7.33,20.83,2.3,43.18,1583.3899999999999,0.295281,18.699,637.056,0.010414999999999999,12.879999999999999,668.940696
2009,Chhattisgarh,Transport,49.52,41.28,13.68,254.51,398.94,76.56,8.64,72720.94,16.52,167.55,57.39,34.99,4830.5599999999995,0.229059,19.872,241.164,0.083775,321.384,582.732834
2012,Punjab,Energy,30.99,46.38,15.13,230.36,242.37,191.5,41.73,29326.99,12.77,164.29,18.74,4.56,5339.08,0.207324,95.97899999999998,603.225,0.082145,104.94399999999999,804.437469
2018,Telangana,Agriculture,147.6,33.33,19.45,59.02,343.3,126.6,35.18,13857.78,25.64,166.77,92.51,26.86,6235.09,0.053118000000000005,80.91399999999999,398.78999999999996,0.083385,518.056,997.8965029999999
2006,Tamil Nadu,Transport,485.75,15.62,10.66,267.9,73.07,66.82,9.51,36277.6,39.58,192.13,81.29,40.53,3748.01,0.24111,21.872999999999998,210.48299999999998,0.096065,455.22400000000005,687.917175
2016,Tripura,Energy,280.58,34.64,3.4,82.27,330.9,161.28,19.39,48915.18,2.87,78.12,21.5,39.41,2151.5,0.074043,44.597,508.032,0.039060000000000004,120.39999999999999,673.1421029999999
2019,Gujarat,Agriculture,141.45,12.94,18.76,329.74,363.44,74.65,45.85,52225.25,3.83,183.17,44.27,5.99,5475.17,0.29676600000000003,105.455,235.1475,0.091585,247.91200000000003,588.902851
2003,Jharkhand,Agriculture,74.97,48.34,19.61,299.38,336.35,168.27,43.52,3433.83,48.0,32.3,84.28,62.65,6625.139999999999,0.269442,100.096,530.0505,0.016149999999999998,471.9680000000001,1102.4000920000003
2004,Mizoram,Waste,460.89,41.21,18.48,148.81,252.77,142.76,32.76,60500.04,22.53,187.84,1.83,30.79,6511.969999999999,0.133929,75.34799999999998,449.69399999999996,0.09392,10.248000000000001,535.5178490000001
2022,Delhi,Agriculture,187.56,21.84,17.45,127.26,370.92,180.83,14.27,63383.55,37.27,48.73,47.51,69.13,5423.33,0.11453400000000001,32.821,569.6145,0.024364999999999998,266.05600000000004,868.630399
2006,Puducherry,Industry,160.28,39.33,1.64,240.65,384.78,150.17,18.73,64651.59,43.92,81.6,45.95,33.26,1696.12,0.216585,43.079,473.03549999999996,0.040799999999999996,257.32000000000005,773.691885
2012,Gujarat,Energy,430.4,20.73,17.11,258.68,327.07,189.81,32.7,63011.72,19.71,103.07,93.57,65.83,5544.99,0.23281200000000002,75.21,597.9014999999999,0.051535,523.992,1197.387847
2014,Andhra Pradesh,Energy,306.16,4.19,19.07,399.97,221.11,249.06,28.07,95725.6,27.86,160.64,34.38,21.42,5477.030000000001,0.35997300000000004,64.56099999999999,784.539,0.08031999999999999,192.52800000000002,1042.068293
2010,Gujarat,Energy,92.63,35.49,11.09,155.46,334.94,117.47,28.08,71268.97,43.41,77.86,21.31,75.96,4025.2,0.139914,64.58399999999999,370.03049999999996,0.03893,119.33599999999998,554.129344
2003,Uttar Pradesh,Agriculture,216.54,20.53,15.47,204.69,151.92,149.96,21.23,32374.2,30.38,68.31,32.23,18.24,4890.93,0.184221,48.829,472.374,0.034155000000000005,180.488,701.9093760000001
2012,Telangana,Agriculture,464.83,46.55,13.25,174.93,141.9,26.37,4.6,81401.82,10.23,196.56,29.43,15.1,5279.48,0.15743700000000002,10.579999999999998,83.0655,0.09828,164.808,258.70921699999997
2006,Karnataka,Energy,451.59,15.67,5.83,200.09,142.42,237.65,6.17,43738.79,30.34,14.92,81.68,20.71,2435.3,0.18008100000000002,14.190999999999999,748.5975,0.0074600000000000005,457.4080000000001,1220.384041
2018,Himachal Pradesh,Transport,44.35,42.24,11.79,285.71,83.69,149.49,41.78,6981.37,48.35,5.12,68.48,8.08,4351.42,0.257139,96.094,470.8935,0.00256,383.48800000000006,950.7351990000001
2021,Kerala,Transport,141.62,34.18,17.8,280.95,251.06,26.6,44.22,65234.67,49.33,11.34,43.88,14.71,5815.66,0.252855,101.70599999999999,83.79,0.00567,245.72800000000004,431.482525
2001,Assam,Industry,85.72,42.74,9.98,183.86,266.28,100.6,44.7,38843.57,45.52,182.84,85.58,8.17,3927.1400000000003,0.165474,102.81,316.89,0.09142,479.248,899.204894
2009,Bihar,Waste,271.57,14.95,11.84,303.21,344.56,21.24,23.78,93102.75,36.37,46.56,59.21,16.64,3827.77,0.272889,54.693999999999996,66.90599999999999,0.023280000000000002,331.576,453.472169
2012,Bihar,Industry,377.49,23.34,10.68,309.94,279.33,124.8,46.78,34835.76,44.22,8.74,12.56,12.22,3861.21,0.278946,107.594,393.12,0.004370000000000001,70.33600000000001,571.333316
2024,West Bengal,Energy,154.82,41.24,5.72,265.81,313.08,69.99,41.9,5456.65,21.1,145.75,67.97,62.15,2825.34,0.23922900000000002,96.36999999999999,220.46849999999998,0.072875,380.63200000000006,697.782604
2020,Tripura,Energy,381.42,32.37,12.91,228.92,277.09,85.73,19.27,94731.87,17.75,128.09,26.44,48.51,4708.93,0.206028,44.321,270.0495,0.064045,148.06400000000002,462.7045730000001
2005,Madhya Pradesh,Energy,337.67,18.32,10.24,43.58,280.33,18.2,11.23,83406.15,49.75,158.35,68.49,24.35,3564.23,0.039222,25.829,57.33,0.079175,383.544,466.821397
2011,Tamil Nadu,Waste,366.83,25.84,4.73,272.93,139.52,190.84,36.46,97955.42,44.23,104.74,51.63,4.74,2343.8,0.245637,83.85799999999999,601.146,0.05237,289.12800000000004,974.4300069999999
2011,Odisha,Agriculture,474.64,49.81,17.92,357.79,386.52,210.44,36.29,18920.01,6.61,35.43,75.19,61.71,6618.120000000001,0.32201100000000005,83.46699999999998,662.886,0.017715,421.064,1167.7567259999998
2019,Jharkhand,Waste,218.06,37.22,19.01,111.59,257.32,35.89,44.52,3100.37,40.69,58.12,48.38,63.41,6297.870000000001,0.10043100000000002,102.396,113.0535,0.02906,270.92800000000005,486.5069910000001
2010,Chhattisgarh,Industry,177.86,30.92,1.2,390.03,236.92,187.91,2.62,95158.82,1.59,12.24,88.33,71.65,1361.62,0.351027,6.026,591.9164999999999,0.0061200000000000004,494.648,1092.947647
2022,Gujarat,Agriculture,345.09,41.48,12.48,295.28,339.65,33.01,17.69,74489.96,21.9,140.77,36.5,38.96,4813.73,0.265752,40.687,103.9815,0.070385,204.40000000000003,349.404637
2024,Telangana,Agriculture,405.7,22.38,8.36,122.57,171.28,22.3,1.84,85845.11,5.13,129.53,29.85,74.2,3247.74,0.11031300000000001,4.232,70.245,0.064765,167.16000000000003,241.81207800000004
2006,Meghalaya,Industry,103.81,47.53,10.57,85.66,43.02,29.41,10.6,1391.76,19.05,136.12,22.28,60.92,4235.700000000001,0.077094,24.38,92.6415,0.06806000000000001,124.76800000000001,241.93465400000002
2000,Andhra Pradesh,Agriculture,424.93,27.83,7.54,126.47,99.84,8.91,20.04,66046.12,40.7,195.53,54.17,1.36,3202.27,0.11382300000000001,46.09199999999999,28.0665,0.097765,303.35200000000003,377.72208800000004
2000,Kerala,Transport,38.35,16.68,9.54,380.75,324.2,94.64,6.24,71423.4,8.35,12.04,29.16,61.85,3033.49,0.342675,14.351999999999999,298.116,0.006019999999999999,163.29600000000002,476.11269500000003
2024,Arunachal Pradesh,Industry,13.13,4.76,6.54,129.0,294.07,238.28,41.13,35002.85,18.23,13.02,71.97,78.84,1879.51,0.11610000000000001,94.599,750.582,0.00651,403.032,1248.33561
2024,Gujarat,Industry,87.63,19.1,2.44,343.2,51.29,224.91,10.22,47869.68,13.51,147.68,24.42,60.25,1269.0300000000002,0.30888,23.506,708.4665,0.07384,136.752,869.1072200000001
2019,Karnataka,Transport,489.55,28.65,6.11,275.18,32.51,83.64,20.63,14152.69,7.37,194.55,51.53,77.27,2910.9,0.24766200000000002,47.44899999999999,263.466,0.09727500000000001,288.56800000000004,599.827937
2012,Delhi,Waste,266.55,35.31,13.44,275.69,250.65,198.87,40.1,8921.14,48.49,108.54,62.02,43.95,4816.83,0.248121,92.22999999999999,626.4405,0.054270000000000006,347.31200000000007,1066.284891
2008,Puducherry,Waste,32.82,43.82,1.1,427.04,375.77,206.32,5.92,81241.06,22.27,162.54,48.14,32.09,1551.28,0.384336,13.616,649.908,0.08127,269.584,933.5736059999999
2002,Madhya Pradesh,Waste,498.62,47.23,7.72,437.99,74.09,38.86,31.02,82395.77,2.07,121.88,4.33,44.65,3866.8599999999997,0.394191,71.34599999999999,122.40899999999999,0.06094,24.248000000000005,218.45813099999998
2006,Arunachal Pradesh,Agriculture,375.01,5.57,0.94,270.77,221.86,58.13,47.03,23793.99,34.2,186.48,33.67,1.15,780.07,0.243693,108.169,183.1095,0.09324,188.55200000000002,480.167433
2005,Gujarat,Transport,420.62,30.24,7.19,37.32,325.73,172.93,22.77,81868.02,26.72,39.92,84.32,39.57,3172.69,0.033588,52.370999999999995,544.7295,0.019960000000000002,472.192,1069.3460479999999
2007,Manipur,Industry,114.34,33.5,1.84,84.79,213.83,66.74,12.08,37045.92,41.17,72.42,70.57,52.33,1539.94,0.076311,27.784,210.23099999999997,0.03621,395.19199999999995,633.3195209999999
2008,Tripura,Industry,61.67,9.02,6.86,474.59,143.69,234.6,47.17,29607.77,18.82,122.55,98.85,46.89,2132.13,0.427131,108.491,738.99,0.061275,553.56,1401.529406
2004,Karnataka,Industry,262.39,27.51,16.78,71.67,317.28,58.45,2.8,79425.47,45.61,39.72,29.31,30.89,5479.370000000001,0.064503,6.4399999999999995,184.1175,0.01986,164.136,354.777863
2000,Arunachal Pradesh,Agriculture,388.37,17.07,12.31,418.5,309.63,199.99,15.65,70960.75,2.37,166.83,93.06,76.73,4128.4800000000005,0.37665000000000004,35.995,629.9685000000001,0.083415,521.1360000000001,1187.559565
2018,Gujarat,Agriculture,322.51,4.33,13.68,272.5,333.04,189.77,40.89,63877.82,26.69,159.58,42.73,63.82,4068.95,0.24525,94.047,597.7755,0.07979000000000001,239.28799999999998,931.43554
2009,Bihar,Waste,319.22,3.76,10.13,61.44,378.32,126.44,7.78,79756.44,24.95,143.79,7.46,67.83,3108.9500000000003,0.055296,17.894,398.286,0.071895,41.775999999999996,458.083191
2011,Karnataka,Agriculture,380.98,38.08,18.46,460.15,64.5,66.56,4.3,86453.09,1.58,124.02,35.97,32.05,6339.120000000001,0.414135,9.889999999999999,209.664,0.06201,201.432,421.46214499999996
2023,Delhi,Waste,121.24,30.97,10.87,464.41,139.61,9.43,22.95,94914.16,4.1,43.84,20.28,10.7,3868.95,0.41796900000000003,52.785,29.7045,0.021920000000000002,113.568,196.497389
2014,Arunachal Pradesh,Waste,334.14,35.9,2.18,309.6,394.46,207.27,16.66,62728.45,15.1,174.0,28.53,16.61,1917.04,0.27864000000000005,38.318,652.9005,0.08700000000000001,159.768,851.35214
2021,Delhi,Industry,202.13,34.42,18.67,197.49,239.84,95.06,39.88,10003.49,29.16,115.51,33.47,35.6,6113.4400000000005,0.177741,91.724,299.439,0.057755,187.432,578.830496
2023,Meghalaya,Agriculture,44.18,7.15,2.75,305.71,269.7,85.69,16.92,36029.37,11.12,42.38,31.19,24.31,973.13,0.275139,38.916000000000004,269.9235,0.02119,174.66400000000002,483.79982900000005
2008,Gujarat,Waste,109.05,8.0,19.98,315.74,354.22,12.08,33.52,14033.61,10.01,147.38,3.46,33.36,5627.75,0.28416600000000003,77.096,38.052,0.07369,19.376,134.881856
2019,Madhya Pradesh,Transport,399.06,13.0,8.76,312.96,277.96,38.68,28.05,13035.75,7.66,6.33,29.52,19.97,3084.46,0.28166399999999997,64.515,121.842,0.0031650000000000003,165.312,351.95382900000004
2016,Chhattisgarh,Transport,449.01,20.26,1.56,368.04,274.88,92.61,29.89,98923.29,46.47,43.61,59.27,79.78,1429.69,0.33123600000000003,68.747,291.7215,0.021805,331.91200000000003,692.7335410000001
2016,Mizoram,Agriculture,148.58,46.99,17.3,38.24,46.28,173.02,25.61,19300.9,28.67,45.37,77.68,26.34,6048.8,0.034416,58.90299999999999,545.013,0.022685,435.00800000000004,1038.981101
2019,Rajasthan,Industry,103.28,33.86,1.95,55.75,205.2,52.62,6.86,74052.48,13.07,58.33,0.71,18.42,1568.11,0.050175000000000004,15.777999999999999,165.753,0.029165,3.9759999999999995,185.58633999999998
2011,Kerala,Industry,23.1,13.13,3.57,144.98,270.91,41.74,3.2,78398.99,48.59,6.87,10.08,61.84,1336.79,0.13048200000000001,7.359999999999999,131.481,0.003435,56.448,195.42291699999998
2006,West Bengal,Waste,474.37,3.27,8.41,178.1,323.88,66.31,27.24,49648.07,21.01,168.52,62.37,34.27,2794.58,0.16029,62.651999999999994,208.8765,0.08426,349.272,621.04505
2001,Odisha,Agriculture,345.09,34.37,13.56,320.83,168.23,71.57,32.51,1456.61,6.5,19.47,7.93,10.36,4900.85,0.28874700000000003,74.773,225.44549999999998,0.009734999999999999,44.408,344.924982
2002,Gujarat,Transport,478.94,31.45,2.51,90.08,53.8,103.09,36.29,73043.39,26.04,165.84,1.72,11.61,2024.69,0.081072,83.46699999999998,324.7335,0.08292000000000001,9.632000000000001,417.996492
2016,Goa,Waste,433.29,33.95,12.49,272.81,149.5,90.87,36.13,95254.78,22.32,36.05,31.6,40.18,4693.74,0.245529,83.099,286.2405,0.018025,176.96,546.5630540000001
2004,Haryana,Waste,176.83,13.43,15.63,96.74,174.75,19.41,37.04,77204.34,31.26,168.2,69.3,34.55,4694.82,0.087066,85.192,61.1415,0.0841,388.08,534.584666
2016,Madhya Pradesh,Energy,65.21,26.09,2.56,180.97,301.65,154.86,1.11,53329.3,35.26,5.82,85.29,30.93,1474.13,0.162873,2.553,487.809,0.0029100000000000003,477.6240000000001,968.151783
2023,Chhattisgarh,Agriculture,254.54,18.4,12.99,468.07,12.81,33.49,11.25,59165.49,17.95,156.9,53.16,57.46,4212.09,0.421263,25.874999999999996,105.4935,0.07845,297.69599999999997,429.564213
2016,Arunachal Pradesh,Waste,23.14,40.98,19.18,448.37,157.39,217.24,36.51,16684.61,9.39,106.56,47.64,72.49,6253.28,0.40353300000000003,83.97299999999998,684.306,0.05328,266.784,1035.5198129999999
2016,Himachal Pradesh,Transport,83.46,3.94,19.35,476.79,181.91,215.02,6.27,88464.68,21.26,43.26,52.57,50.55,5321.53,0.4291110000000001,14.420999999999998,677.313,0.02163,294.39200000000005,986.576741
2001,Puducherry,Energy,124.38,14.13,3.32,297.75,222.3,19.02,9.41,60103.8,25.74,81.3,44.77,46.26,1399.82,0.267975,21.642999999999997,59.913,0.04065,250.71200000000002,332.57662500000004
2001,Karnataka,Transport,336.17,30.35,15.22,253.14,388.15,103.86,33.01,25568.46,23.85,19.42,78.17,37.38,5219.27,0.227826,75.92299999999999,327.159,0.009710000000000002,437.752,841.0715359999999
2021,Telangana,Industry,259.84,10.66,16.95,425.21,297.54,119.74,40.43,10943.29,2.66,27.45,61.91,51.27,5050.07,0.38268899999999995,92.98899999999999,377.181,0.013725,346.69599999999997,817.262414
2022,Goa,Energy,158.19,33.8,17.79,44.43,92.86,248.97,8.21,27497.97,39.92,73.42,14.61,72.12,5818.94,0.039987,18.883,784.2555,0.03671,81.816,885.031197
2004,Delhi,Energy,286.74,7.27,6.54,489.33,255.3,63.56,27.59,76851.65,17.82,82.49,93.78,20.56,2223.4,0.440397,63.456999999999994,200.214,0.041245,525.168,789.320642
2000,Uttar Pradesh,Waste,71.35,1.63,5.48,233.87,141.72,159.35,9.15,95564.81,15.35,155.2,18.91,74.82,1569.19,0.210483,21.044999999999998,501.9525,0.0776,105.896,629.1815829999999
2000,Gujarat,Industry,380.3,43.24,1.05,339.51,325.51,114.82,10.51,24108.76,11.46,151.26,17.38,69.02,1869.27,0.305559,24.173,361.683,0.07563,97.328,483.56518900000003
2018,Tripura,Waste,358.9,17.01,8.05,365.59,72.57,192.38,24.15,31659.82,29.56,48.02,36.72,35.81,2968.4300000000003,0.329031,55.544999999999995,605.997,0.024010000000000004,205.632,867.5270409999998
2001,Gujarat,Agriculture,116.09,8.26,2.57,316.28,62.08,62.86,33.73,80743.23,29.86,36.78,37.4,4.77,1028.42,0.284652,77.579,198.009,0.01839,209.44,485.33104199999997
2020,Odisha,Transport,307.13,9.05,15.75,446.3,45.05,170.55,28.75,73130.55,22.11,33.66,8.21,50.67,4734.28,0.40167,66.125,537.2325000000001,0.016829999999999998,45.97600000000001,649.7520000000001
2011,Goa,Transport,256.62,44.35,2.95,147.64,219.92,33.34,4.71,13230.46,33.96,118.15,9.91,15.05,2280.17,0.132876,10.832999999999998,105.021,0.059075,55.49600000000001,171.541951
2005,Karnataka,Waste,39.8,32.89,16.4,268.49,53.69,4.77,14.35,91141.83,2.87,116.11,97.24,4.62,5306.72,0.24164100000000002,33.004999999999995,15.025499999999997,0.058055,544.544,592.874196
2022,Delhi,Transport,146.3,47.84,2.24,218.0,21.49,5.54,46.91,24170.91,40.32,20.99,11.99,29.9,2079.42,0.1962,107.89299999999999,17.451,0.010494999999999999,67.144,192.69469500000002
2003,Karnataka,Transport,499.75,40.1,9.66,353.54,136.32,123.68,31.42,77033.58,13.55,68.08,95.97,68.75,4182.45,0.318186,72.266,389.592,0.03404,537.432,999.6422259999999
2022,Gujarat,Agriculture,58.77,38.49,7.75,200.58,320.28,192.91,32.94,65464.41,23.96,174.88,69.11,12.43,3190.24,0.18052200000000002,75.76199999999999,607.6664999999999,0.08744,387.016,1070.712462
2010,Arunachal Pradesh,Industry,258.14,25.24,12.07,446.97,66.65,144.83,10.64,47352.83,37.51,188.46,21.86,74.45,4163.41,0.40227300000000005,24.471999999999998,456.21450000000004,0.09423000000000001,122.416,603.599003
2023,Odisha,Energy,426.17,41.13,10.42,247.76,146.37,10.04,47.92,9652.88,9.53,194.38,41.28,6.1,4339.110000000001,0.22298400000000002,110.216,31.625999999999998,0.09719,231.168,373.330174
2016,Bihar,Waste,157.32,20.93,12.01,270.32,177.12,138.47,10.4,89364.15,45.24,138.72,23.18,2.3,3926.01,0.243288,23.919999999999998,436.1805,0.06936,129.808,590.2211480000001
2005,Uttar Pradesh,Waste,137.75,41.44,0.12,249.23,351.01,29.2,12.63,53506.71,7.65,7.54,23.48,8.02,1329.87,0.224307,29.049,91.97999999999999,0.00377,131.48800000000003,252.74507700000004
2023,Goa,Agriculture,446.49,38.01,2.64,313.2,193.16,241.38,25.55,12209.75,40.83,97.03,64.83,27.89,2210.37,0.28188,58.765,760.347,0.048515,363.048,1182.4903949999998
2004,Mizoram,Agriculture,159.37,34.08,10.39,257.65,207.22,88.79,24.85,48205.01,20.54,48.64,33.7,46.5,3866.9600000000005,0.231885,57.155,279.68850000000003,0.02432,188.72000000000003,525.8197050000001
2019,Tripura,Energy,329.23,16.82,4.67,469.02,105.58,126.35,1.73,11277.31,9.04,177.59,84.81,72.33,2037.74,0.422118,3.9789999999999996,398.0025,0.088795,474.936,877.428413
2001,Chhattisgarh,Industry,372.75,31.72,1.62,69.91,269.07,85.35,37.21,37993.45,43.61,8.47,52.73,62.32,1690.2099999999998,0.062919,85.583,268.85249999999996,0.004235,295.288,649.7906539999999
